SERIALNO,DVISION,SPORDER,PUMA,REGION,AGE,SEX,HISP,RACE,PWGTP1
2018HU1381063,5,2,51246,3,30_39,m,not.hisp.latino,asian,55
2018HU0120021,5,1,59307,3,40_49,f,not.hisp.latino,asian,126
2018HU0777752,5,5,51235,3,0_9,f,not.hisp.latino,black.aa,282
2018HU0144912,5,2,51225,3,30_39,m,not.hisp.latino,white,87
2018GQ0154167,5,1,51235,3,20_29,m,not.hisp.latino,white,29
2018HU0677367,5,3,51145,3,0_9,f,not.hisp.latino,black.aa,93
2018HU0908676,5,3,51224,3,50_59,f,not.hisp.latino,white,150
2018HU0508340,5,1,51245,3,20_29,m,hisp.latino,white,313
2018HU0434365,5,2,51175,3,50_59,f,hisp.latino,other,303
2018HU1377626,5,1,59303,3,20_29,f,not.hisp.latino,white,76
2018HU1163696,5,1,51084,3,50_59,m,not.hisp.latino,white,16
2018HU0165647,5,2,51215,3,50_59,m,not.hisp.latino,white,52
2018HU0639740,5,3,59308,3,20_29,f,not.hisp.latino,asian,190
2018HU1178650,5,1,51096,3,30_39,f,not.hisp.latino,white,65
2018HU0032832,5,2,51097,3,70_79,m,not.hisp.latino,white,296
2018HU0080156,5,1,51245,3,40_49,f,hisp.latino,white,215
2018HU0140422,5,4,51120,3,0_9,m,not.hisp.latino,white,108
2018HU1181307,5,2,51045,3,40_49,m,not.hisp.latino,white,49
2018HU0375454,5,2,59309,3,40_49,f,not.hisp.latino,asian,173
2018GQ0061551,5,1,59304,3,80_89,f,not.hisp.latino,white,25
2018HU1287430,5,1,59305,3,50_59,m,not.hisp.latino,white,60
2018HU0610534,5,5,10703,3,0_9,f,not.hisp.latino,white,70
2018HU0860576,5,1,51105,3,30_39,m,not.hisp.latino,white,59
2018HU0514957,5,2,51040,3,50_59,f,not.hisp.latino,white,28
2018HU0752074,5,1,51097,3,30_39,f,not.hisp.latino,black.aa,93
2018HU0309250,5,1,51096,3,50_59,m,not.hisp.latino,white,218
2018HU0040200,5,3,51186,3,10_19,f,not.hisp.latino,white,36
2018HU0620666,5,1,59304,3,50_59,f,hisp.latino,white,33
2018GQ0102311,5,1,51096,3,30_39,f,not.hisp.latino,white,6
2018HU0068500,5,1,51215,3,80_89,m,not.hisp.latino,white,51
2018HU0689174,5,2,51145,3,40_49,f,not.hisp.latino,white,87
2018HU0455486,5,1,51175,3,60_69,f,not.hisp.latino,black.aa,47
2018HU0107533,5,3,51010,3,20_29,f,not.hisp.latino,white,14
2018HU0381448,5,3,51095,3,40_49,m,not.hisp.latino,white,15
2018HU0528530,5,1,51167,3,50_59,m,not.hisp.latino,white,64
2018HU0615711,5,2,10702,3,40_49,f,not.hisp.latino,white,96
2018HU1268944,5,2,55002,3,50_59,f,not.hisp.latino,white,179
2018HU0518179,5,2,59307,3,30_39,m,hisp.latino,white,279
2018HU0904263,5,1,51097,3,40_49,f,not.hisp.latino,white,72
2018HU0740081,5,1,10701,3,50_59,f,not.hisp.latino,asian,209
2018HU1363404,5,2,51045,3,50_59,f,not.hisp.latino,white,58
2018HU0932960,5,1,10701,3,30_39,m,not.hisp.latino,white,25
2018HU0660511,5,1,51087,3,40_49,f,not.hisp.latino,black.aa,81
2018HU0711825,5,3,55001,3,10_19,m,not.hisp.latino,white,12
2018HU0621669,5,3,51080,3,10_19,f,not.hisp.latino,white,167
2018HU1150795,5,2,51135,3,0_9,f,not.hisp.latino,black.aa,20
2018HU1203252,5,2,51125,3,0_9,f,not.hisp.latino,white,17
2018HU0524505,5,1,1301,3,60_69,f,not.hisp.latino,white,198
2018HU0041453,5,1,51080,3,70_79,f,not.hisp.latino,white,14
2018HU0595313,5,1,51145,3,40_49,m,not.hisp.latino,black.aa,48
2018HU1266148,5,3,51154,3,10_19,m,not.hisp.latino,white,56
2018HU0623605,5,1,51186,3,60_69,m,not.hisp.latino,white,269
2018HU1319680,5,1,51154,3,40_49,m,not.hisp.latino,other,37
2018HU0242322,5,1,51225,3,20_29,f,not.hisp.latino,white,49
2018HU0917989,5,4,51215,3,0_9,m,not.hisp.latino,white,152
2018HU0017543,5,2,1302,3,50_59,f,not.hisp.latino,white,52
2018HU0317999,5,1,51165,3,30_39,f,not.hisp.latino,white,279
2018HU0736034,5,2,51245,3,60_69,f,not.hisp.latino,white,77
2018HU0379291,5,4,51096,3,0_9,m,not.hisp.latino,two.,30
2018HU1014527,5,1,51045,3,70_79,f,not.hisp.latino,black.aa,101
2018HU0357071,5,1,51255,3,30_39,m,not.hisp.latino,black.aa,161
2018HU0815763,5,2,51097,3,50_59,m,not.hisp.latino,white,252
2018HU0749040,5,4,51165,3,10_19,m,not.hisp.latino,asian,43
2018HU1097280,5,1,51235,3,60_69,m,not.hisp.latino,white,16
2018HU0526982,5,4,59307,3,0_9,f,not.hisp.latino,two.,142
2018HU1105425,5,1,51084,3,80_89,f,not.hisp.latino,white,96
2018HU1272604,5,3,51155,3,10_19,f,not.hisp.latino,white,78
2018HU1036771,5,3,10703,3,10_19,m,not.hisp.latino,two.,34
2018HU0179650,5,2,10701,3,40_49,f,hisp.latino,other,449
2018HU0420502,5,1,51175,3,70_79,f,not.hisp.latino,white,38
2018HU0155228,5,1,51206,3,60_69,f,not.hisp.latino,white,148
2018HU0238922,5,4,51246,3,60_69,m,not.hisp.latino,asian,69
